"","country","year","emissions"
"2792","Cambodia",1969,0.197553324
"2793","Cameroon",1969,0.085772115
"2794","Canada",1969,14.40185357
"2795","Cape Verde",1969,0.137522004
"2796","Cayman Islands",1969,4.774305556
"2797","Chad",1969,0.045124759
"2798","Chile",1969,2.399268812
"2799","China",1969,0.728484529
"2800","Colombia",1969,1.349456629
"2801","Comoros",1969,0.078843212
"2802","Congo, Dem. Rep.",1969,0.185432792
"2803","Congo, Rep.",1969,0.38752992
"2804","Costa Rica",1969,0.646713407
"2805","Cote d'Ivoire",1969,0.401765045
"2806","Cuba",1969,2.018438085
"2807","Cyprus",1969,2.758056428
"2808","Denmark",1969,12.12925547
"2809","Djibouti",1969,0.55562144
"2810","Dominica",1969,0.26111396
"2811","Ecuador",1969,0.619714605
"2812","Egypt",1969,0.561234731
"2813","El Salvador",1969,0.327670635
"2814","Equatorial Guinea",1969,0.150677191
"2815","Ethiopia",1969,0.059166035
"2816","Faeroe Islands",1969,5.576094461
"2817","Fiji",1969,0.848898655
"2818","Finland",1969,8.254981915
"2819","France",1969,8.200852337
"2820","French Guiana",1969,1.803767236
"2821","French Polynesia",1969,1.50597255
"2822","Gabon",1969,2.749970109
"2823","Gambia",1969,0.106759122
"2824","Germany",1969,13.5226599
"2825","Ghana",1969,0.199234493
"2826","Gibraltar",1969,2.701485817
"2827","Greece",1969,2.912195165
"2828","Greenland",1969,9.00024325
"2829","Grenada",1969,0.503615111
"2830","Guadeloupe",1969,0.983386552
"2831","Guatemala",1969,0.430103147
"2832","Guinea",1969,0.182451351
"2833","Guinea-Bissau",1969,0.098358255
"2834","Guyana",1969,1.930979825
"2835","Haiti",1969,0.068205029
"2836","Honduras",1969,0.449748702
"2837","Hong Kong, China",1969,1.97480989
"2838","Hungary",1969,6.072760651
"2839","Iceland",1969,6.274614843
"2840","India",1969,0.352153808
"2841","Indonesia",1969,0.289382372
"2842","Iran",1969,2.977451317
"2843","Iraq",1969,2.334561635
"2844","Ireland",1969,6.306284518
"2845","Israel",1969,5.339284369
"2846","Italy",1969,5.098561892
"2847","Jamaica",1969,2.314801017
"2848","Japan",1969,6.390341633
"2849","Jordan",1969,1.124497889
"2850","Kenya",1969,0.288135398
"2851","Kiribati",1969,0.257117479
"2852","Kuwait",1969,38.51365901
"2853","Lebanon",1969,1.765382849
"2854","Liberia",1969,0.908110927
"2855","Libya",1969,18.59253572
"2856","Luxembourg",1969,39.15644175
"2857","Macao, China",1969,0.687570999
"2858","Madagascar",1969,0.133347776
"2859","Malawi",1969,0.086574013
"2860","Mali",1969,0.027178054
"2861","Malta",1969,2.148187645
"2862","Martinique",1969,1.019056354
"2863","Mauritania",1969,0.249669302
"2864","Mauritius",1969,0.703343834
"2865","Mexico",1969,2.030523486
"2866","Mongolia",1969,2.15608999
"2867","Montserrat",1969,0.62979503
"2868","Morocco",1969,0.3908123
"2869","Mozambique",1969,0.350593501
"2870","Myanmar",1969,0.125863066
"2871","Nauru",1969,10.36432161
"2872","Nepal",1969,0.034289419
"2873","Netherlands",1969,9.043042562
"2874","New Caledonia",1969,15.34290993
"2875","New Zealand",1969,5.141261603
"2876","Nicaragua",1969,0.553248324
"2877","Niger",1969,0.044922476
"2878","Nigeria",1969,0.216177128
"2879","Norway",1969,5.775580989
"2880","Oman",1969,0.331607936
"2881","Pakistan",1969,0.350208595
"2882","Panama",1969,1.399098218
"2883","Papua New Guinea",1969,0.235016272
"2884","Paraguay",1969,0.21511907
"2885","Peru",1969,1.193049359
"2886","Philippines",1969,0.663608979
"2887","Poland",1969,9.100351604
"2888","Portugal",1969,1.682790514
"2889","Qatar",1969,71.81120022
"2890","Reunion",1969,0.496214424
"2891","Romania",1969,5.579839426
"2892","Russia",1969,10.73065715
"2893","Rwanda",1969,0.016138378
"2894","Samoa",1969,0.209849076
"2895","Sao Tome and Principe",1969,0.204530347
"2896","Saudi Arabia",1969,6.372430173
"2897","Senegal",1969,0.123845273
"2898","Seychelles",1969,0.145042194
"2899","Sierra Leone",1969,0.434778967
"2900","Singapore",1969,3.538295853
"2901","Slovak Republic",1969,9.718847427
"2902","Solomon Islands",1969,0.232067511
"2903","Somalia",1969,0.045724024
"2904","South Africa",1969,6.534145155
"2905","Spain",1969,2.897267117
"2906","Sri Lanka",1969,0.35147052
"2907","Sudan",1969,0.3659315
"2908","Suriname",1969,4.137966042
"2909","Swaziland",1969,0.701879006
"2910","Sweden",1969,10.82059563
"2911","Switzerland",1969,6.229943174
"2912","Syria",1969,1.176534747
"2913","Taiwan",1969,1.843345937
"2914","Tanzania",1969,0.136258218
"2915","Thailand",1969,0.406180762
"2916","Togo",1969,0.119880971
"2917","Tonga",1969,0.132723609
"2918","Trinidad and Tobago",1969,4.089985976
"2919","Tunisia",1969,0.767567119
"2920","Turkey",1969,1.117920735
"2921","Uganda",1969,0.12852756
"2922","United Arab Emirates",1969,101.9449467
"2923","United Kingdom",1969,11.34137055
"2924","United States",1969,19.38771512
"2925","Uruguay",1969,2.00235664
"2926","Vanuatu",1969,0.530472
"2927","Venezuela",1969,6.676687375
"2928","Vietnam",1969,0.616698559
"2929","Zambia",1969,1.067141913
"2930","Zimbabwe",1969,1.340350732
"2931","Afghanistan",1970,0.139742009
"2932","Albania",1970,1.752982028
"2933","Algeria",1970,1.096570915
"2934","Angola",1970,0.604477226
"2935","Antigua and Barbuda",1970,7.044078857
"2936","Argentina",1970,3.449364069
"2937","Australia",1970,11.5965694
"2938","Austria",1970,6.789261266
"2939","Bahamas",1970,15.1977658
"2940","Bahrain",1970,12.23502833
"2941","Bangladesh",1970,0.056907689
"2942","Barbados",1970,1.798041015
"2943","Belgium",1970,13.05041046
"2944","Belize",1970,0.989079257
"2945","Benin",1970,0.099081432
"2946","Bermuda",1970,4.391641714
"2947","Bhutan",1970,0.012146147
"2948","Bolivia",1970,0.589578454
"2949","Brazil",1970,0.975797824
"2950","British Virgin Islands",1970,1.868841318
"2951","Brunei",1970,65.63112902
"2952","Bulgaria",1970,7.212770365
"2953","Burkina Faso",1970,0.024623366
"2954","Burundi",1970,0.017741099
"2955","Cambodia",1970,0.169117038
"2956","Cameroon",1970,0.093250819
"2957","Canada",1970,15.72302558
"2958","Cape Verde",1970,0.133682366
"2959","Cayman Islands",1970,3.841452768
"2960","Chad",1970,0.034100084
"2961","Chile",1970,2.574974117
"2962","China",1970,0.947122148
"2963","Colombia",1970,1.331563604
"2964","Comoros",1970,0.123232731
"2965","Congo, Dem. Rep.",1970,0.133879318
"2966","Congo, Rep.",1970,0.428436178
"2967","Costa Rica",1970,0.686853305
"2968","Cote d'Ivoire",1970,0.450851633
"2969","Cuba",1970,2.145588516
"2970","Cyprus",1970,2.778071969
"2971","Denmark",1970,12.59864662
"2972","Djibouti",1970,0.862093857
"2973","Dominica",1970,0.361115801
"2974","Ecuador",1970,0.717068645
"2975","Egypt",1970,0.603638222
"2976","El Salvador",1970,0.382730453
"2977","Equatorial Guinea",1970,0.126042573
"2978","Ethiopia",1970,0.057102968
"2979","Faeroe Islands",1970,6.658538062
"2980","Fiji",1970,1.000214515
"2981","Finland",1970,8.769434985
"2982","France",1970,8.647469615
"2983","French Guiana",1970,2.114179417
"2984","French Polynesia",1970,1.752771965
"2985","Gabon",1970,3.933077255
"2986","Gambia",1970,0.103925249
"2987","Germany",1970,13.13717155
"2988","Ghana",1970,0.302394422
"2989","Gibraltar",1970,2.825775398
"2990","Greece",1970,2.748018633
"2991","Greenland",1970,8.212903735
"2992","Grenada",1970,0.46613626
"2993","Guadeloupe",1970,0.950854467
"2994","Guatemala",1970,0.422013967
"2995","Guinea",1970,0.190675533
"2996","Guinea-Bissau",1970,0.11554954
"2997","Guyana",1970,2.192659931
"2998","Haiti",1970,0.081747155
"2999","Honduras",1970,0.516949085
"3000","Hong Kong, China",1970,2.122318868
"3001","Hungary",1970,6.785634193
"3002","Iceland",1970,6.808720519
"3003","India",1970,0.352291988
"3004","Indonesia",1970,0.30262876
"3005","Iran",1970,3.210219036
"3006","Iraq",1970,2.38546992
"3007","Ireland",1970,6.551198889
"3008","Israel",1970,5.817442431
"3009","Italy",1970,5.564280706
"3010","Jamaica",1970,2.671972803
"3011","Japan",1970,7.412508012
"3012","Jordan",1970,0.934857902
"3013","Kenya",1970,0.274047238
"3014","Kiribati",1970,0.501241712
"3015","Kuwait",1970,33.24693971
"3016","Lebanon",1970,1.584637497
"3017","Liberia",1970,1.008559559
"3018","Libya",1970,16.21313942
"3019","Luxembourg",1970,40.52765854
"3020","Macao, China",1970,0.818077385
"3021","Madagascar",1970,0.148370475
"3022","Malawi",1970,0.100339566
"3023","Malaysia",1970,1.33836229
"3024","Mali",1970,0.0334216
"3025","Malta",1970,2.185939938
"3026","Martinique",1970,1.114998418
"3027","Mauritania",1970,0.378460732
"3028","Mauritius",1970,0.603083304
"3029","Mexico",1970,2.199080936
"3030","Mongolia",1970,2.223115249
"3031","Montserrat",1970,1.261974416
"3032","Morocco",1970,0.476355479
"3033","Mozambique",1970,0.31572465
"3034","Myanmar",1970,0.17643748
"3035","Nauru",1970,10.16479285
"3036","Nepal",1970,0.019074994
"3037","Netherlands",1970,10.951822
"3038","New Caledonia",1970,22.7741105
"3039","New Zealand",1970,5.033934519
"3040","Nicaragua",1970,0.58558784
"3041","Niger",1970,0.04947072
"3042","Nigeria",1970,0.375505984
"3043","Niue",1970,0.714610537
"3044","Norway",1970,7.223858635
"3045","Oman",1970,0.320713003
"3046","Pakistan",1970,0.34571738
"3047","Panama",1970,1.459553952
"3048","Papua New Guinea",1970,0.284634891
"3049","Paraguay",1970,0.299831192
"3050","Peru",1970,1.348531728
"3051","Philippines",1970,0.698966442
"3052","Poland",1970,9.358227862
"3053","Portugal",1970,1.756861311
"3054","Qatar",1970,69.81485411
"3055","Reunion",1970,0.690332745
"3056","Romania",1970,5.930202664
"3057","Russia",1970,11.22968003
"3058","Rwanda",1970,0.015649987
"3059","Samoa",1970,0.206059073
"3060","Sao Tome and Principe",1970,0.199194169
"3061","Saudi Arabia",1970,7.846189936
"3062","Senegal",1970,0.319560964
"3063","Seychelles",1970,0.567826194
"3064","Sierra Leone",1970,0.336531151
"3065","Singapore",1970,8.779073066
"3066","Slovak Republic",1970,11.05885205
"3067","Solomon Islands",1970,0.251680644
"3068","Somalia",1970,0.060072468
"3069","South Africa",1970,6.654888318
"3070","Spain",1970,3.459985409
"3071","Sri Lanka",1970,0.286508919
"3072","Sudan",1970,0.413353439
"3073","Suriname",1970,4.323609018
"3074","Swaziland",1970,0.822611342
"3075","Sweden",1970,11.48483349
"3076","Switzerland",1970,6.531397326
"3077","Syria",1970,1.0456421
"3078","Taiwan",1970,1.97097776
"3079","Tanzania",1970,0.129907777
"3080","Thailand",1970,0.41647482
"3081","Togo",1970,0.131122653
"3082","Tonga",1970,0.304219164
"3083","Trinidad and Tobago",1970,9.298739844
"3084","Tunisia",1970,0.730186451
"3085","Turkey",1970,1.202226606
"3086","Uganda",1970,0.152940617
"3087","United Arab Emirates",1970,65.78527231
"3088","United Kingdom",1970,11.73509611
"3089","United States",1970,20.66471465
"3090","Uruguay",1970,2.044058685
"3091","Vanuatu",1970,0.472325991
"3092","Venezuela",1970,6.98029969
"3093","Western Sahara",1970,0.908407332
"3094","Vietnam",1970,0.627597125
"3095","Zambia",1970,0.910722827
"3096","Zimbabwe",1970,1.567737416
"3097","Afghanistan",1971,0.154457025
"3098","Albania",1971,1.988592664
"3099","Algeria",1971,1.317742925
"3100","Angola",1971,0.563847364
"3101","Antigua and Barbuda",1971,6.390800453
"3102","Argentina",1971,3.648298969
"3103","Australia",1971,11.761816
"3104","Austria",1971,6.955570959
"3105","Bahamas",1971,38.71746945
"3106","Bahrain",1971,13.84612114
"3107","Bangladesh",1971,0.053188188
"3108","Barbados",1971,2.018003594
"3109","Belgium",1971,12.57850373
"3110","Belize",1971,1.144247157
"3111","Benin",1971,0.100846434
"3112","Bermuda",1971,4.416741554
"3113","Bhutan",1971,0.011717248
"3114","Bolivia",1971,0.708790671
"3115","Brazil",1971,1.042472414
"3116","British Virgin Islands",1971,2.204850671
"3117","Brunei",1971,57.37475511
"3118","Bulgaria",1971,7.527687184
"3119","Burkina Faso",1971,0.025377216
"3120","Burundi",1971,0.020658068
"3121","Cambodia",1971,0.035419278
"3122","Cameroon",1971,0.115397184
"3123","Canada",1971,15.99096401
"3124","Cape Verde",1971,0.12961549
"3125","Cayman Islands",1971,4.398240704
"3126","Chad",1971,0.040168369
"3127","Chile",1971,2.777929014
"3128","China",1971,1.047967861
"3129","Colombia",1971,1.38705355
"3130","Comoros",1971,0.120474835
"3131","Congo, Dem. Rep.",1971,0.142127829
"3132","Congo, Rep.",1971,0.498308971
"3133","Costa Rica",1971,0.819821998
"3134","Cote d'Ivoire",1971,0.478475499
"3135","Cuba",1971,2.213831416
"3136","Cyprus",1971,3.034953496
"3137","Denmark",1971,11.50555456
"3138","Djibouti",1971,0.940614937
"3139","Dominica",1971,0.358638292
"3140","Ecuador",1971,0.686752218
"3141","Egypt",1971,0.627055003
"3142","El Salvador",1971,0.393722267
"3143","Equatorial Guinea",1971,0.231649661
"3144","Ethiopia",1971,0.062182403
"3145","Faeroe Islands",1971,6.68755994
"3146","Fiji",1971,1.034552161
"3147","Finland",1971,8.778091179
"3148","France",1971,9.037871603
"3149","French Guiana",1971,2.041817483
"3150","French Polynesia",1971,1.983867261
"3151","Gabon",1971,5.271791223
"3152","Gambia",1971,0.116418871
"3153","Germany",1971,13.24500653
"3154","Ghana",1971,0.257575848
"3155","Gibraltar",1971,3.247711839
"3156","Greece",1971,3.148401936
"3157","Greenland",1971,9.897371011
"3158","Grenada",1971,0.506338078
"3159","Guadeloupe",1971,1.056470027
"3160","Guatemala",1971,0.43624733
"3161","Guinea",1971,0.194000013
"3162","Guinea-Bissau",1971,0.119465165
"3163","Guyana",1971,2.054912149
"3164","Haiti",1971,0.084130171
"3165","Honduras",1971,0.481701496
"3166","Hong Kong, China",1971,2.286597227
"3167","Hungary",1971,6.690408873
"3168","Iceland",1971,7.126935853
"3169","India",1971,0.363275029
"3170","Indonesia",1971,0.321105049
"3171","Iran",1971,3.462628091
"3172","Iraq",1971,2.786225444
"3173","Ireland",1971,7.503568323
"3174","Israel",1971,5.532616968
"3175","Italy",1971,5.801855764
"3176","Jamaica",1971,3.03471646
"3177","Japan",1971,7.584418988
"3178","Jordan",1971,0.945594645
"3179","Kenya",1971,0.316110365
"3180","Kiribati",1971,0.653580208
"3181","Kuwait",1971,33.45344538
"3182","Lebanon",1971,2.102759968
"3183","Liberia",1971,1.030748331
"3184","Libya",1971,10.40644481
"3185","Luxembourg",1971,38.53339561
"3186","Macao, China",1971,0.895439691
"3187","Madagascar",1971,0.152649071
"3188","Malawi",1971,0.10761467
"3189","Malaysia",1971,1.491196388
"3190","Maldives",1971,0.030732781
"3191","Mali",1971,0.037034455
"3192","Malta",1971,2.175790702
"3193","Martinique",1971,1.637515626
"3194","Mauritania",1971,0.342507918
"3195","Mauritius",1971,0.471367967
"3196","Mexico",1971,2.363829973
"3197","Mongolia",1971,2.300318908
"3198","Montserrat",1971,1.261540226
"3199","Morocco",1971,0.522234516
"3200","Mozambique",1971,0.374042628
"3201","Myanmar",1971,0.190393982
"3202","Nauru",1971,13.29505968
"3203","Nepal",1971,0.016242865
"3204","Netherlands",1971,10.7551068
"3205","New Caledonia",1971,22.11641275
"3206","New Zealand",1971,5.243594364
"3207","Nicaragua",1971,0.609510466
"3208","Niger",1971,0.051276155
"3209","Nigeria",1971,0.54945001
"3210","Niue",1971,0.738800457
"3211","Norway",1971,6.961662942
"3212","Oman",1971,2.76187461
"3213","Pakistan",1971,0.31893092
"3214","Panama",1971,1.676983011
"3215","Papua New Guinea",1971,0.329603289
"3216","Paraguay",1971,0.249309388
"3217","Peru",1971,1.372595524
"3218","Philippines",1971,0.756043895
"3219","Poland",1971,9.548425687
"3220","Portugal",1971,1.87864827
"3221","Qatar",1971,77.42153794
"3222","Reunion",1971,0.701749909
"3223","Romania",1971,6.145423387
"3224","Russia",1971,11.85497515
"3225","Rwanda",1971,0.01612138
"3226","Samoa",1971,0.253699399
"3227","Sao Tome and Principe",1971,0.146016407
"3228","Saudi Arabia",1971,9.919794034
"3229","Senegal",1971,0.31978029
"3230","Seychelles",1971,0.624515055
"3231","Sierra Leone",1971,0.304136253
"3232","Singapore",1971,7.852526786
"3233","Slovak Republic",1971,11.50788894
"3234","Solomon Islands",1971,0.287032744
"3235","Somalia",1971,0.051277861
"3236","South Africa",1971,7.294587551
"3237","Spain",1971,3.766081583
"3238","Sri Lanka",1971,0.248118874
"3239","Sudan",1971,0.412527149
"3240","Suriname",1971,4.590751615
"3241","Swaziland",1971,0.871472046
"3242","Sweden",1971,10.46172329
"3243","Switzerland",1971,6.741148378
"3244","Syria",1971,1.348371472
"3245","Taiwan",1971,2.112794387
"3246","Tanzania",1971,0.175442594
"3247","Thailand",1971,0.506422991
"3248","Togo",1971,0.145627967
"3249","Tonga",1971,0.214379819
"3250","Trinidad and Tobago",1971,8.28833731
"3251","Tunisia",1971,0.806012667
"3252","Turkey",1971,1.316816236
"3253","Uganda",1971,0.148096016
"3254","United Arab Emirates",1971,77.72506168
"3255","United Kingdom",1971,11.83821087
"3256","United States",1971,20.61159223
"3257","Uruguay",1971,2.061345617
"3258","Vanuatu",1971,0.666447042
"3259","Venezuela",1971,5.663338059
"3260","Western Sahara",1971,1.010551735
"3261","Vietnam",1971,0.533668526
"3262","Zambia",1971,0.886060931
"3263","Zimbabwe",1971,1.623204295
"3264","Afghanistan",1972,0.121701178
"3265","Albania",1972,2.517372457
"3266","Algeria",1972,1.94148771
"3267","Angola",1972,0.72921732
"3268","Antigua and Barbuda",1972,5.547397618
"3269","Argentina",1972,3.636202343
"3270","Australia",1972,11.89647069
"3271","Austria",1972,7.465386491
"3272","Bahamas",1972,36.49163054
"3273","Bahrain",1972,16.12816076
"3274","Bangladesh",1972,0.051254824
"3275","Barbados",1972,2.081391093
"3276","Belgium",1972,13.49172112
"3277","Belize",1972,1.237678816
"3278","Benin",1972,0.130797478
"3279","Bermuda",1972,4.788855028
"3280","Bhutan",1972,0.011288477
"3281","Bolivia",1972,0.806896442
"3282","Botswana",1972,0.029742471
"3283","Brazil",1972,1.134125212
"3284","British Virgin Islands",1972,2.170909809
"3285","Brunei",1972,68.95998717
"3286","Bulgaria",1972,7.701808869
"3287","Burkina Faso",1972,0.026691801
"3288","Burundi",1972,0.02050028
"3289","Cambodia",1972,0.016483716
"3290","Cameroon",1972,0.119505432
"3291","Canada",1972,17.05605798
"3292","Cape Verde",1972,0.175708825
"3293","Cayman Islands",1972,5.197996409
"3294","Chad",1972,0.031555005
"3295","Chile",1972,2.839963261
"3296","China",1972,1.085901867
"3297","Colombia",1972,1.406419992
"3298","Comoros",1972,0.117804552
"3299","Congo, Dem. Rep.",1972,0.140977354
"3300","Congo, Rep.",1972,0.467757616
"3301","Costa Rica",1972,0.923911497
"3302","Cote d'Ivoire",1972,0.509996196
"3303","Cuba",1972,2.308099976
"3304","Cyprus",1972,3.829294955
"3305","Denmark",1972,11.94800546
"3306","Djibouti",1972,1.0497994
"3307","Dominica",1972,0.357788403
"3308","Ecuador",1972,0.725453622
"3309","Egypt",1972,0.678841622
"3310","El Salvador",1972,0.426469519
"3311","Equatorial Guinea",1972,0.320124558
"3312","Ethiopia",1972,0.045948624
"3313","Faeroe Islands",1972,5.972985814
"3314","Fiji",1972,1.067214888
"3315","Finland",1972,9.507781929
"3316","France",1972,9.320518209
"3317","French Guiana",1972,1.97644945
"3318","French Polynesia",1972,1.828637763
"3319","Gabon",1972,4.963656034
"3320","Gambia",1972,0.135304127
"3321","Germany",1972,13.27670135
"3322","Ghana",1972,0.26436668
"3323","Gibraltar",1972,2.93509439
